Date,V7.3 (no overlay),V7.3 + V2 (original),V7.3 + V2 (tuned),A voltgt15 db0,A voltgt15 db10,A voltgt20 db0,A voltgt20 db10,A voltgt25 db0,A voltgt25 db10,A voltgt30 db0,A voltgt30 db10,A invvol-only,A voltgt20+invvol db10,A voltgt25+invvol db10,CONTROL universe equal weight,CONTROL SPY buy&hold,CONTROL QQQ buy&hold
2025-01-24,189929.50678190196,189929.50678190222,189929.50678190222,154802.7498903566,156237.79506302509,175186.37160200614,171527.75738612108,185568.2683065275,183504.90933787546,191663.03664286967,190357.49996184738,168073.25384327906,161956.34607692072,167391.86735338124,140659.11449216312,130280.02708480497,131555.6794010098
2025-01-27,183756.83892878055,183756.83892878078,183756.83892878078,151992.9862563408,153540.05799971212,170968.74467963103,167592.14035666583,180012.60148682765,178259.6462703675,184812.54835378876,184170.9224230327,164235.10109672608,158231.71889986188,163569.2748781258,139154.360745315,128437.16950485091,127725.48415263747
2025-01-28,192131.45426608605,192131.45426608628,192131.45426608628,155549.16762030756,157200.14642890135,176291.6455410765,172931.69199315464,187004.23843945656,185376.02796764945,193409.10794017898,192564.4093843937,169091.04430287017,162552.4055103496,168405.53158436157,141019.1858667958,129540.75558091985,129613.25475177549
2025-01-29,189347.13333463736,189347.1333346376,189347.1333346376,154347.45959227288,155983.27133507485,174492.92605999336,171156.4432459316,184641.61814674287,183010.03386310165,190504.15073717505,189773.81417576908,167268.6775745466,160936.27935367252,166590.55292070578,139890.46555541342,128960.0552338459,129369.83577026469
2025-01-30,190798.62706578753,190798.62706578776,190798.62706578776,154963.64425627328,156617.6402220562,175415.2327544862,172081.89777910773,185853.06914587386,184243.4497283132,191993.68899131814,191228.57874897108,169298.71980018148,162564.90033654455,168612.3651435601,141451.64811624968,129652.16778211898,129921.25799220729
2025-01-31,190903.28313283867,190903.2831328389,190903.2831328389,154924.27526907393,156663.37969122943,175356.30515928505,172148.62519900512,185775.66767572396,184332.3818750537,191898.52009814963,191333.47065132603,169000.26980277308,162261.62873487762,168315.1250935496,140853.04244805354,128962.17040280001,129732.47790016865
2025-02-03,191145.28797167115,191145.28797167135,191145.28797167135,154804.94976528385,156769.14683094184,175189.20810097788,172302.92450484546,185571.30621067033,184538.02699860334,191665.84280014958,191576.02083154485,168850.24983678493,162103.45735943844,168165.7133241406,139787.30138216668,128094.31259004434,128694.20255458033
2025-02-04,202786.61688714873,202786.61688714896,202786.61688714896,159250.8670265802,161856.937917193,181868.9814187112,179725.29250121757,194378.1898380346,194430.31896538864,202534.91113624038,203243.58268715764,173920.13925423502,166712.34388707054,173215.04888144144,142139.91102317456,128953.61660633779,130273.96991328654
2025-02-05,203378.45626228824,203378.45626228844,203378.45626228844,159661.8124970057,162115.59868686888,182486.40689630347,180102.642000482,195192.22858921337,194933.2381715057,203539.56195134792,203836.75573193323,175061.92671317336,167703.37462233228,174352.20741500912,142125.24189614266,129476.47572943398,130865.14329177629
2025-02-06,209441.951923485,209441.95192348523,209441.95192348523,162076.5709716617,164765.62252869538,186114.46344341844,183968.65218441997,199975.60525247725,200085.73148695068,209442.9949964643,209913.91506674024,178996.17232201342,171128.4074933146,178270.50318207178,143383.36814109754,129926.47459868327,131548.22037392316
2025-02-07,209191.73453138038,209191.7345313806,209191.7345313806,162020.91241476283,164656.26612905937,186030.83918290568,183809.1166557207,199865.35164120496,199873.10769495595,209306.92483976373,209663.13382682102,179173.30238256147,171270.47158079143,178446.91513889155,142239.5251928074,128737.19092259945,129888.96586274677
2025-02-10,213367.0588698653,213367.05886986552,213367.05886986552,163579.80203901694,166313.1959575495,188403.28207265562,186260.42545626214,203033.2060036591,203185.5650655213,213264.53874661512,213744.92604824709,181316.88082638732,173094.87720038497,180581.8032922741,142349.40125180202,129611.47405991382,131461.2893549905
2025-02-11,211857.45650223244,211857.4565022327,211857.4565022327,163018.70133309485,165742.719343122,187543.41268786587,185410.33603273507,201877.3143122633,202028.8059762393,211810.5940912146,212287.70632164236,181592.108801266,173335.54822823041,180855.91546425474,141625.76285010006,129710.03561199554,131148.31342983423
2025-02-12,213678.67228578168,213678.6722857819,213678.6722857819,163695.6249281395,166430.95422974997,188580.7770488038,186435.90164441557,203271.80615831443,203424.34426919252,213564.66324982003,214045.7265944599,181834.08010724833,173547.1382126625,181096.90579334117,143573.01198443153,129292.18997143857,131225.3142399422
2025-02-13,218471.8142489233,218471.81424892356,218471.81424892356,165477.17707509373,168242.27584544872,191310.9503178873,189135.02253591205,206941.88053661815,207097.1727245275,218181.08628233918,218672.5483131217,186429.23323542153,177565.33522534612,185673.42969176517,146042.14514089248,130657.19230610618,133113.09999970437
2025-02-14,219036.41970330523,219036.4197033055,219036.4197033055,165687.03400551042,168455.6394536472,191632.5495383957,189452.96395911503,207374.1948782154,207529.81148107548,218724.87522995184,219217.562168104,186744.30595881148,177840.84819316026,185987.22507749344,146490.76222609647,130650.74037564869,133671.98124873362
2025-02-18,220979.71287764856,220979.71287764885,220979.71287764885,166397.6108804828,169190.00721479332,192718.71909036743,190547.27396401516,208830.15151081738,209018.8936995183,220550.41003134195,221093.42379163197,186313.1981561919,177463.86922503627,185557.8650308414,148061.01487806218,131034.3309215086,133975.011804441
2025-02-19,214028.0990924503,214028.09909245057,214028.09909245057,163938.5623673529,166563.0021292052,188919.08783865318,186632.67136272998,203680.47764982985,203692.09864168105,214020.08572324287,214383.02842082127,182732.06281036162,174332.37241801876,181991.2479809764,147678.0144508518,131342.90613571936,134012.27661862594
2025-02-20,210612.40356393243,210612.4035639327,210612.4035639327,162721.03987001965,165272.21558646843,187037.8168894094,184709.22005857312,201130.77448366472,201074.762491746,210786.79580743206,211085.8562575073,180137.52607393413,172063.59932758746,179407.22976691535,146944.83334846597,130796.48748924123,133443.45000014783
2025-02-21,203714.14975813267,203714.1497581329,203714.1497581329,160268.90644162468,162665.37516214862,183248.87057210243,180824.6656044682,195995.58200883763,195788.85544686933,204274.8354094779,204426.9692946442,175270.37168948454,167807.5528668158,174559.80733365947,143847.87169505472,128559.33048916275,130673.8920179996
2025-02-24,195930.85463335188,195930.8546333521,195930.8546333521,157257.6323619237,159724.07886646414,178655.92982616945,176441.72542920808,189851.37523947802,189824.77008691296,196584.0765174185,196913.7516175932,171113.81702324288,164172.8849728238,170420.1037732859,141845.85612574272,127974.3199864842,129131.37431285418
2025-02-25,191614.2271199805,191614.22711998073,191614.22711998073,155564.82599447528,158092.83139204865,176077.089771836,174010.94002962176,186406.1503622246,186517.07912259176,192278.4676525076,192746.90947441806,168700.0126705754,162062.1519529327,168016.08523506275,140402.19584849232,127337.8802814372,127504.41193113833
2025-02-26,194776.53074654719,194776.53074654742,194776.53074654742,156776.11493253108,159287.8614909378,177922.38081687014,175791.7009270367,188871.38375405193,188940.2493172944,195359.34948869937,195799.48234059114,170666.39599478635,163781.6410273428,169974.4966363148,141453.31961787379,127402.16013292308,127812.41517157013
2025-02-27,189801.7266985221,189801.72669852234,189801.72669852234,154891.09864981222,157407.89002851374,175050.72603908635,172990.2822249867,185034.97037793748,185128.2191275342,190564.8597151234,190997.30214386637,166769.45231473088,160373.9880031616,166093.35157212932,138648.78422048053,125368.57816746552,124262.89613858145
2025-02-28,193683.55769179686,193683.55769179706,193683.55769179706,156339.0920654317,158874.82850867498,177256.61531881485,175176.2243923117,187981.9482683331,188102.73969056716,194247.79321922004,194744.43504457566,170225.3903268426,163396.00694550044,169535.2788513164,140088.25676441274,127325.01632937038,126225.19636608935
2025-03-03,187888.75040765348,187888.75040765366,187888.75040765366,154252.77396335773,156684.97897505134,174104.01050866017,171913.044306451,183804.40070615074,183662.36774872834,189069.500832697,189150.70541922556,166442.37959359426,160087.981727779,165767.604837896,136359.2780815067,125094.2979568,123463.07467009158
2025-03-04,186263.42442311475,186263.42442311492,186263.42442311492,153723.49772664465,156070.77056833386,173302.61617664673,170997.788435856,182740.33361359153,182416.93342378782,187747.90732740142,187581.77764220635,163055.64046482692,157126.47322732964,162394.59590256744,135714.2716796586,123613.57326532865,123090.48717073874
2025-03-05,190721.65103624205,190721.65103624223,190721.65103624223,155476.4624128308,157755.5281436651,175956.8369148639,173508.3113210639,186264.52742318483,185833.12716287194,192125.0294870196,191885.30544900915,165873.38706196687,159590.4304978087,165200.9190612998,138495.94144184113,124942.13882159814,124695.10279244295
2025-03-06,177457.95771310586,177457.957713106,177457.957713106,150490.84871091,152743.1970662753,168407.95735975527,166039.24154967448,176241.35406219732,175669.59129544653,179676.039278636,179081.857353987,157368.1808902693,152153.11707688263,156730.19388194734,134166.04326167787,122724.28440109457,121264.81448815954
2025-03-07,179567.41095398497,179567.41095398512,179567.41095398512,151377.3892192052,153540.35648318642,169750.29712331673,167227.11984659854,178023.67209513218,177285.9965569384,181889.7154210235,181118.11335150473,157380.30035433744,152163.71485087523,156742.26421244486,135158.69302926536,123412.14000556064,122156.5396603065
2025-03-10,169150.8494155839,169150.84941558406,169150.84941558406,147600.9926390121,149697.43066908588,164077.72457253537,161580.7645879378,170551.3085966158,169711.78565853188,172682.8133566749,171712.59292789764,150090.57684003026,146347.32700007118,149791.84829438964,128793.14433317495,120125.00781548276,117422.19510828817
2025-03-11,170905.02159415177,170735.87074473634,170735.87074473634,148222.06023418147,150327.31954453583,165001.9864880593,162490.96094383526,171757.10711406963,170911.64874504454,174153.84322323452,173175.35779575745,150936.28513887292,146939.74754968623,150552.8042500196,128440.28344027972,119126.40861605426,117141.51131259244
2025-03-12,176726.76127217556,170599.28204814054,170565.1348739916,150283.25690900517,152417.79224941393,168069.423272335,165511.71700453578,175758.90645767498,174893.74960395216,179035.89131768118,178029.9760452564,154350.7492722924,149331.5872907996,153625.0891278742,129351.45397970399,119758.56477139547,118462.95679623871
2025-03-13,172390.54939889756,167250.58883579538,166209.5410672641,148748.01383926254,150860.74348650308,165784.7014297017,163261.76440941525,172778.24246582369,171927.7576530982,175399.5908157941,174414.10614073757,150656.9727047783,146744.08856662185,150301.48300781744,127321.2472876103,118162.104420171,116331.75205496575
2025-03-14,180245.06880819995,173346.8533969728,166043.33152619682,151528.91957950132,153681.1475827329,169923.19663756026,167337.27936229162,178177.35207134823,177300.29064425157,181986.306065143,180963.81385257168,156182.0901430255,150614.4456553881,155272.90285310306,130485.51370196226,120602.8497578198,119143.54753602335
2025-03-17,180465.74989844416,173516.64166513897,166080.5815422849,151673.74996086472,153760.38984040025,170137.17063169504,167451.78529654932,178454.4681198006,177451.23768201136,182321.89290455077,181147.8348681562,156606.6164777445,150911.82729972628,155654.88543878688,131790.33070442997,121532.83234425905,119916.04197946508
2025-03-18,175669.31635815854,169827.25000894387,166080.5815422849,150178.39757563008,152038.0844898916,167899.44917477173,164963.03511397794,175518.98662915555,174170.4516666964,178721.0249018803,177148.19642931016,152956.5334644573,148354.93600773902,152370.59413964074,129658.63322003612,120219.25921195988,117871.78341774896
2025-03-19,178519.77527453995,172031.78115447672,166080.5815422849,151072.64835461922,153061.62846310728,169237.65157828102,166442.06741766207,177274.46355595737,176120.1807042298,180874.4163353783,179525.13023951606,155237.2039604833,149952.55077703425,154422.7080885703,131071.98879294738,121528.54879455324,119449.07201440501
2025-03-20,179742.56520406567,172974.4609409847,166080.5815422849,151447.51876169,153500.70837956638,169798.62674490456,167076.54272828472,178010.3604269643,176956.57551023748,181777.1191814085,180544.78735843318,155936.23655243884,150442.22466682797,155051.6873888278,130357.31631125983,121177.13808328444,119044.19238559168
2025-03-21,181836.86335232525,174586.81177322578,166080.5815422849,152106.30192280523,154252.72982967345,170784.46341433685,168163.22199842625,179303.59792395664,178389.08656642126,183363.49522827298,182291.17565003125,157313.88613738024,151407.2712738021,156291.27633204492,130983.8330222152,121217.10014327276,119436.647882906
2025-03-24,188609.53379415168,179788.92059903938,165914.50096074262,154215.99302633695,156684.66314871513,173945.56210110997,171677.39240379538,183455.69399896756,183021.62911814358,188463.26518249465,187938.75375264633,162477.19730034744,155024.1822597585,160937.14818361282,133759.6019042429,123387.92863765826,121875.85586461077
